timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status,session_id,session_start_time
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-5,true,40589070,4058907,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-4,true,38560176,3856017,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-3,true,39104488,3910448,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-2,true,37570578,3757057,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-1,true,40002418,4000241,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,0,false,37307748,3730774,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,1,false,38790728,3879072,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,2,false,38450313,3845031,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,3,false,38741656,3874165,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,4,false,38577157,3857715,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,5,false,39161404,3916140,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,6,false,41971308,4197130,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,7,false,40479996,4047999,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,8,false,38196857,3819685,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,9,false,39275534,3927553,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,10,false,38602806,3860280,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,11,false,40893890,4089389,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151495,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,12,false,37454220,3745422,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151496,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,13,false,40659723,4065972,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151496,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,14,false,39572851,3957285,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s1,2026-08-19T14:58:15Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-5,true,42657849,4265784,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-4,true,40052749,4005274,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-3,true,41068327,4106832,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-2,true,41846522,4184652,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,-1,true,40442168,4044216,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,0,false,43821876,4382187,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,1,false,45071661,4507166,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,2,false,42122256,4212225,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,3,false,44299902,4429990,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,4,false,43042195,4304219,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,5,false,45351425,4535142,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,6,false,47006051,4700605,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,7,false,43853929,4385392,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
1787151647,OMR,multiple_signal_sender_scalability,clue_generation,sender,10,8,false,39624207,3962420,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B10_s2,2026-08-19T15:00:46Z
