timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status
1787150132879295433,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,11,false,106238,10623,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132880673118,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,12,false,91975,9197,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132881875916,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,13,false,90709,9070,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132883049978,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,14,false,90487,9048,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132884511970,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,15,false,110609,11060,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132885777806,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,16,false,90533,9053,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132886976003,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,17,false,92012,9201,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132888202968,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,18,false,107377,10737,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132890188421,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,19,false,113548,11354,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132891699573,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,20,false,196964,19696,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132894028108,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,21,false,104199,10419,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132895961512,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,22,false,95695,9569,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132897323612,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,23,false,92490,9249,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132898619359,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,24,false,91222,9122,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132899915051,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,25,false,91323,9132,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132901205747,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,26,false,90727,9072,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132902460599,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,27,false,90855,9085,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132904053257,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,28,false,91067,9106,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
1787150132905475354,PPS-GC,multiple_signal_sender_scalability,share_generation,sender,10,29,false,119821,11982,recipient_bits=16;location_bytes=32,fixed_target_recipient,ok
