timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status,session_id,session_start_time
1787151499,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,-5,true,202193067,4043861,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151499,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,-4,true,206912318,4138246,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151499,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,-3,true,216892188,4337843,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151500,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,-2,true,200672271,4013445,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151500,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,-1,true,200706539,4014130,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151500,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,0,false,200709375,4014187,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151500,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,1,false,204556394,4091127,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151500,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,2,false,208144030,4162880,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151501,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,3,false,202680730,4053614,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
1787151501,OMR,multiple_signal_sender_scalability,clue_generation,sender,50,4,false,200425968,4008519,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B50_s1,2026-08-19T14:58:16Z
