timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status,session_id,session_start_time
1787151504,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-5,true,417715847,4177158,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151504,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-4,true,413763439,4137634,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151504,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-3,true,413010389,4130103,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151505,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-2,true,415309863,4153098,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151505,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-1,true,418200219,4182002,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151506,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,0,false,415731264,4157312,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151506,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,1,false,407008526,4070085,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151506,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,2,false,407117461,4071174,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151507,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,3,false,409048042,4090480,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151507,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,4,false,408369601,4083696,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151508,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,5,false,422269547,4222695,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151508,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,6,false,407708626,4077086,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151508,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,7,false,410820478,4108204,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151509,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,8,false,409737538,4097375,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151509,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,9,false,405623787,4056237,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151510,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,10,false,419188796,4191887,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151510,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,11,false,408356809,4083568,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151511,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,12,false,406610290,4066102,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151511,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,13,false,407392770,4073927,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151511,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,14,false,406318737,4063187,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s1,2026-08-19T14:58:23Z
1787151653,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-5,true,429311715,4293117,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151653,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-4,true,425886739,4258867,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151654,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-3,true,430127106,4301271,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151654,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-2,true,423811452,4238114,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151654,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,-1,true,422711422,4227114,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151655,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,0,false,415430982,4154309,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151655,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,1,false,427726864,4277268,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151656,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,2,false,422140662,4221406,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151656,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,3,false,421318156,4213181,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151656,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,4,false,419315468,4193154,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151657,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,5,false,414537755,4145377,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
1787151657,OMR,multiple_signal_sender_scalability,clue_generation,sender,100,6,false,425526115,4255261,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B100_s2,2026-08-19T15:00:52Z
