timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status,session_id,session_start_time
1787151704,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,10,false,2091013956,4182027,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151706,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,11,false,2090159870,4180319,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151711,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,12,false,2096839656,4193679,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151713,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,13,false,2085260361,4170520,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151716,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,14,false,2101962832,4203925,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151718,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,15,false,2076966804,4153933,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151720,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,16,false,2083625915,4167251,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151722,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,17,false,2077839181,4155678,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151724,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,18,false,2086915386,4173830,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
1787151726,OMR,multiple_signal_sender_scalability,clue_generation,sender,500,19,false,2098801532,4197603,PVW_n=450;PVW_q=65537;PVW_stddev=1.3;PVW_m=16000;PVW_ell=4,fixed_target_recipient,ok,omr_B500_s2,2026-08-19T15:01:08Z
