timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status
2026-08-26T08:47:13.561666148Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,9,false,4277965,427796,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.568182949Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,10,false,4110579,411057,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.574278376Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,11,false,3758646,375864,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.579894845Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,12,false,3753290,375329,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.58592382Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,13,false,3791538,379153,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.592963505Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,14,false,4720595,472059,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.599220064Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,15,false,4302740,430274,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.606657106Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,16,false,4158474,415847,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.613840831Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,17,false,5280278,528027,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.619710539Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,18,false,3782809,378280,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.625498245Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,19,false,3743741,374374,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.632678141Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,20,false,4729183,472918,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.638722111Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,21,false,3784915,378491,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.64559186Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,22,false,4791466,479146,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
